TimeStamp;Tout;SolGlob;WindSpd;WindDir
2021-10-25 09:00:00+01:00;9.841058349609398;4.177777777777778;2.2640355;177.62518310546875
2021-10-25 10:00:00+01:00;10.015557861328148;9.969296875;2.6128354;182.0027008056641
2021-10-25 11:00:00+01:00;10.127709960937525;8.37650390625;2.5657046;186.2573089599609
2021-10-25 12:00:00+01:00;10.261407470703148;7.233843315972222;3.503038;190.41085815429688
2021-10-25 13:00:00+01:00;9.942742919921898;9.18617404513889;3.6012306;189.8965759277344
2021-10-25 14:00:00+01:00;9.951806640625025;7.274913194444444;3.3140068;186.9900665283203
2021-10-25 15:00:00+01:00;10.451715087890648;5.351111111111111;3.4815829;183.73974609375
2021-10-25 16:00:00+01:00;10.943231201171898;0.7111111111111111;3.682434;175.95806884765625
2021-10-25 17:00:00+01:00;10.870172119140648;0.0;3.1914446;184.4157867431641
2021-10-25 18:00:00+01:00;10.574914550781273;0.0;2.360095;177.3674774169922
2021-10-25 19:00:00+01:00;10.425500488281273;0.0;1.9151143;191.1236572265625
2021-10-25 20:00:00+01:00;10.458703613281273;0.0;2.18929;187.8055419921875
2021-10-25 21:00:00+01:00;10.059167480468773;1.3900144538478742e-14;1.2750275;183.507568359375
2021-10-25 22:00:00+01:00;9.912194824218773;1.3888334926548396e-14;0.9359141;219.1197204589844
2021-10-25 23:00:00+01:00;10.079766845703148;1.3904151749708246e-14;0.46169886;314.3667907714844
2021-10-26 00:00:00+01:00;9.940698242187525;1.3900229347182011e-14;0.52711004;290.98614501953125
2021-10-26 01:00:00+01:00;9.562158203125025;1.3888404315487436e-14;0.32054096;263.28564453125
2021-10-26 02:00:00+01:00;9.300927734375025;1.3904217283706227e-14;0.9582198;159.3831787109375
2021-10-26 03:00:00+01:00;8.798333740234398;1.3900283316356818e-14;0.9584273;146.88600158691406
2021-10-26 04:00:00+01:00;8.178460693359398;1.3888458284662243e-14;0.61112934;125.244384765625
2021-10-26 05:00:00+01:00;7.318505859375023;-5.557740995815802e-14;0.7632707;102.26334381103516
2021-10-26 06:00:00+01:00;6.541436767578148;0.0;0.85774696;148.31236267089844
2021-10-26 07:00:00+01:00;5.905938720703148;5.875555555555556;0.63891864;6.207695484161377
2021-10-26 08:00:00+01:00;5.372644042968773;62.10666666666667;0.79929996;353.9296264648437
2021-10-26 09:00:00+01:00;5.699273681640648;105.78666666666666;0.6649724;328.2237548828125
2021-10-26 10:00:00+01:00;6.931848144531273;217.44;1.0228207;230.13949584960935
2021-10-26 11:00:00+01:00;7.894006347656273;267.59493055555555;1.1929673;217.2659149169922
2021-10-26 12:00:00+01:00;8.713922119140648;277.04875;1.1365368;207.8893280029297
2021-10-26 13:00:00+01:00;9.499871826171898;240.37958333333333;1.4734759;199.98622131347656
2021-10-26 14:00:00+01:00;10.298669433593773;172.21506944444445;1.8660678;223.98550415039065
2021-10-26 15:00:00+01:00;10.635461425781273;81.58222222222223;2.1418624;230.7587738037109
2021-10-26 16:00:00+01:00;10.102838134765648;8.64;1.0592271;222.36917114257807
2021-10-26 17:00:00+01:00;8.443963623046898;0.0;1.2461402;285.83270263671875
2021-10-26 18:00:00+01:00;7.021173095703148;0.0;0.63611156;344.9666442871094
2021-10-26 19:00:00+01:00;6.060296630859398;0.0;0.9138332;57.80657196044922
2021-10-26 20:00:00+01:00;5.245294189453148;0.0;1.2876352;35.476951599121094
2021-10-26 21:00:00+01:00;4.397363281250023;1.3890189153197162e-14;0.89641917;77.36417388916016
2021-10-26 22:00:00+01:00;3.6935668945312727;1.3902035387067555e-14;1.0304309;49.70764923095703
2021-10-26 23:00:00+01:00;3.380059814453148;1.3896542096060295e-14;1.1236682;80.57938385009766
2021-10-27 00:00:00+01:00;3.4887329101562727;1.389654787847188e-14;1.299962;124.38943481445312
2021-10-27 01:00:00+01:00;4.211877441406273;1.3900624478640427e-14;1.0285454;62.38452911376953
2021-10-27 02:00:00+01:00;5.177087402343773;1.389680423205222e-14;1.2227085;35.46828079223633
2021-10-27 03:00:00+01:00;5.889215087890648;1.3898839640930701e-14;0.6030187;180.98831176757807
2021-10-27 04:00:00+01:00;6.893060302734398;1.389107193469938e-14;1.1864437;170.46424865722656
2021-10-27 05:00:00+01:00;7.985772705078148;-5.557931429904055e-14;3.1111772;183.04708862304688
2021-10-27 06:00:00+01:00;8.549981689453148;0.0;1.875236;242.63912963867188
2021-10-27 07:00:00+01:00;8.961755371093773;1.448888888888889;1.8232534;262.82940673828125
2021-10-27 08:00:00+01:00;9.220300292968773;54.24888888888889;2.0855114;252.16012573242188
2021-10-27 09:00:00+01:00;9.479577636718773;150.2488888888889;1.1518261;274.5289611816406
2021-10-27 10:00:00+01:00;10.035852050781273;224.14222222222224;1.4869392;249.76681518554688
2021-10-27 11:00:00+01:00;10.294946289062525;264.45701388888887;2.0734396;244.67742919921875
2021-10-27 12:00:00+01:00;11.399926757812525;266.0699652777778;2.7279015;241.81082153320312
2021-10-27 13:00:00+01:00;12.245080566406273;231.41347222222225;2.5131333;244.752197265625
2021-10-27 14:00:00+01:00;12.733361816406273;164.2042361111111;3.0820513;237.3026428222656
2021-10-27 15:00:00+01:00;12.421502685546898;76.30222222222223;2.5524602;239.7884521484375
2021-10-27 16:00:00+01:00;11.541955566406273;6.915555555555556;1.8759333;245.49749755859372
2021-10-27 17:00:00+01:00;10.201379394531273;-0.0177777777777777;1.4966719;275.326171875
2021-10-27 18:00:00+01:00;9.160394287109398;0.0;0.76909816;288.55096435546875
2021-10-27 19:00:00+01:00;8.445397949218773;0.0;0.34510028;32.18001174926758
2021-10-27 20:00:00+01:00;8.175836181640648;0.0;0.9106977;19.689943313598636
2021-10-27 21:00:00+01:00;7.972253417968773;1.3894562583827151e-14;0.77255946;22.437313079833984
2021-10-27 22:00:00+01:00;7.992089843750023;1.3890397320014279e-14;0.81754726;45.38507461547852
2021-10-27 23:00:00+01:00;7.727502441406273;1.3898207430597231e-14;1.2381476;31.66468048095703
2021-10-28 00:00:00+01:00;7.708978271484398;1.3893778103321904e-14;0.8884696;61.84294891357422
2021-10-28 01:00:00+01:00;8.527215576171898;1.3897232130509627e-14;0.6276165;123.51055908203124
2021-10-28 02:00:00+01:00;9.391717529296898;1.3906295096936342e-14;0.7797923;75.74336242675781
2021-10-28 03:00:00+01:00;9.675286865234398;1.3890499475952307e-14;0.9700486;166.92185974121094
2021-10-28 04:00:00+01:00;10.104852294921898;1.3903199579266988e-14;0.3539502;144.43165588378906
2021-10-28 05:00:00+01:00;10.362420654296898;-5.558285313493153e-14;0.489316;211.24038696289065
2021-10-28 06:00:00+01:00;10.403955078125025;0.0;0.6596519;109.02420043945312
2021-10-28 07:00:00+01:00;10.734429931640648;0.0311111111111111;1.3234589;136.21861267089844
2021-10-28 08:00:00+01:00;11.315118408203148;0.5911111111111111;2.955008;184.52426147460935
2021-10-28 09:00:00+01:00;11.663262939453148;6.942222222222222;4.0499997;193.21957397460935
2021-10-28 10:00:00+01:00;12.004266357421898;6.808888888888889;6.2859373;205.2804107666016
2021-10-28 11:00:00+01:00;12.008142089843773;5.142454427083333;5.776975;204.14474487304688
2021-10-28 12:00:00+01:00;12.182336425781273;9.873880208333333;5.000161;205.46636962890625
2021-10-28 13:00:00+01:00;12.321771240234398;14.0398046875;4.4823337;204.65280151367188
2021-10-28 14:00:00+01:00;12.491815185546898;11.831575520833333;3.8811116;199.1546173095703
2021-10-28 15:00:00+01:00;12.448327636718773;10.364444444444445;3.8965042;201.90513610839844
2021-10-28 16:00:00+01:00;12.498742675781273;0.5333333333333333;4.785711;196.82595825195312
2021-10-28 17:00:00+01:00;12.429650878906273;-0.0177777777777777;4.5081153;196.3820037841797
2021-10-28 18:00:00+01:00;12.243981933593773;0.0;4.504391;189.3793182373047
2021-10-28 19:00:00+01:00;12.273217773437525;0.0;4.614209;195.03875732421875
2021-10-28 20:00:00+01:00;12.235009765625025;0.0;5.092737;197.6846618652344
2021-10-28 21:00:00+01:00;12.155786132812525;1.3895690154086535e-14;5.5403175;192.44119262695312
2021-10-28 22:00:00+01:00;12.039941406250025;1.3895694009027596e-14;5.5149817;182.98741149902344
2021-10-28 23:00:00+01:00;11.738000488281273;1.3887795234800314e-14;6.372007;183.24917602539065
2021-10-29 00:00:00+01:00;11.538598632812525;1.3895697863968651e-14;5.6112766;183.0897979736328
2021-10-29 01:00:00+01:00;11.081353759765648;1.3895701718909712e-14;5.097503;182.30210876464844
2021-10-29 02:00:00+01:00;10.958856201171898;1.3887806799623488e-14;4.114146;179.41323852539062
2021-10-29 03:00:00+01:00;11.057458496093773;1.389569979143918e-14;3.5004945;174.3675994873047
2021-10-29 04:00:00+01:00;11.111596679687525;1.3893966995433734e-14;3.0651464;173.88421630859375
2021-10-29 05:00:00+01:00;11.113610839843773;-5.5581068297221817e-14;3.6163416;176.25025939941406
2021-10-29 06:00:00+01:00;11.031610107421898;0.0;3.3599412;179.0236053466797
2021-10-29 07:00:00+01:00;11.018914794921898;0.4666666666666667;3.2727375;176.68589782714844
2021-10-29 08:00:00+01:00;11.040979003906273;7.693333333333333;3.8842642;174.91891479492188
2021-10-29 09:00:00+01:00;11.154656982421898;16.702222222222222;4.101365;178.48179626464844
2021-10-29 10:00:00+01:00;11.257226562500025;26.133333333333333;4.1903405;182.9864654541016
